"Lot_Area","Neighborhood","Overall_Qual","Overall_Cond","Year_Built","Roof_Style","Bsmt_Cond","Central_Air","Gr_Liv_Area","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","TotRms_AbvGrd","Fireplaces","Garage_Type","Fence","Sale_Price"
9350,"North_Ames","Above_Average","Good",1964,"Hip","Typical","Y",1302,2,0,3,1,7,0,"Attchd","Minimum_Privacy",158000
8800,"North_Ames","Above_Average","Good",1964,"Gable","Typical","Y",2154,2,1,5,1,8,1,"Attchd","Minimum_Privacy",224500
11382,"North_Ames","Above_Average","Average",1964,"Gable","Typical","Y",1374,1,0,3,1,7,1,"Attchd","Minimum_Privacy",147000
22002,"North_Ames","Above_Average","Good",1959,"Gable","Typical","Y",1652,1,1,3,1,6,1,"Attchd","No_Fence",200000
14585,"North_Ames","Above_Average","Above_Average",1960,"Gable","Typical","Y",1429,1,0,3,1,7,2,"Attchd","No_Fence",181900
7388,"North_Ames","Average","Above_Average",1959,"Gable","Typical","Y",1327,1,0,3,1,7,0,"Detchd","No_Fence",150750
9842,"North_Ames","Below_Average","Average",1962,"Gable","No_Basement","Y",1224,2,0,2,2,6,0,"CarPort","No_Fence",101800
8280,"North_Ames","Above_Average","Average",1950,"Gable","Typical","Y",932,1,0,2,1,4,1,"Attchd","Good_Privacy",124000
12172,"North_Ames","Average","Good",1940,"Gable","Typical","Y",908,1,0,2,1,4,0,"Attchd","Minimum_Privacy",138500
5000,"Brookside","Very_Poor","Fair",1946,"Gable","No_Basement","N",334,1,0,1,1,2,0,"No_Garage","No_Fence",39300
5000,"Brookside","Fair","Fair",1946,"Gable","Fair","N",666,1,0,2,1,4,0,"No_Garage","Minimum_Privacy",64500
3500,"Brookside","Fair","Average",1945,"Gable","Typical","N",670,1,0,2,1,4,0,"No_Garage","Minimum_Privacy",64000
5175,"Brookside","Average","Very_Good",1958,"Gable","Typical","Y",808,1,0,2,1,5,0,"Detchd","No_Fence",112000
9500,"North_Ames","Above_Average","Above_Average",1964,"Gable","Typical","Y",1977,1,1,4,1,9,1,"Attchd","Good_Privacy",165000
9600,"North_Ames","Average","Above_Average",1955,"Hip","Typical","Y",1150,1,0,2,1,6,0,"Attchd","Minimum_Privacy",144000
11345,"North_Ames","Average","Average",1948,"Gable","Typical","Y",1920,2,0,4,2,10,0,"Detchd","No_Fence",137000
9492,"North_Ames","Average","Average",1941,"Gable","Typical","Y",1376,1,0,3,1,6,1,"Attchd","No_Fence",105000
9480,"North_Ames","Average","Good",1942,"Gable","Typical","Y",1644,1,1,3,1,7,2,"Attchd","No_Fence",146500
8668,"North_Ames","Average","Average",1968,"Gable","Typical","Y",1560,2,0,4,2,8,0,"Detchd","No_Fence",126000
10050,"North_Ames","Average","Above_Average",1966,"Gable","Typical","Y",1280,2,0,3,1,6,1,"Basment","No_Fence",175000
9600,"North_Ames","Above_Average","Average",1961,"Hip","Typical","Y",1254,1,0,3,1,6,1,"Attchd","No_Fence",158500
10150,"North_Ames","Average","Average",1958,"Gable","Typical","Y",912,1,0,2,1,5,0,"Attchd","No_Fence",114500
11344,"North_Ames","Average","Average",1958,"Gable","Typical","Y",1524,1,1,3,1,7,0,"Attchd","Good_Wood",144000
18450,"North_Ames","Above_Average","Average",1965,"Flat","Typical","Y",2380,2,1,3,1,7,1,"CarPort","No_Fence",129000
8760,"North_Ames","Above_Average","Good",1957,"Gable","Typical","Y",936,1,0,2,1,4,0,"Attchd","No_Fence",141000
6860,"North_Ames","Average","Above_Average",1956,"Gable","Typical","Y",1008,1,0,3,1,6,0,"Detchd","No_Fence",131000
8250,"North_Ames","Average","Good",1963,"Gable","Typical","Y",1053,1,0,3,1,6,0,"More_Than_Two_Types","No_Fence",142100
8176,"North_Ames","Average","Above_Average",1958,"Gable","Typical","Y",1056,1,0,3,1,6,0,"Attchd","No_Fence",139000
9750,"North_Ames","Above_Average","Above_Average",1958,"Gable","Typical","Y",1442,1,1,4,1,7,0,"Attchd","No_Fence",157900
9250,"North_Ames","Average","Good",1954,"Gable","Typical","Y",1056,1,0,3,1,6,0,"Attchd","No_Fence",139400
11988,"North_Ames","Above_Average","Above_Average",1957,"Gable","Typical","Y",1244,1,1,3,1,6,2,"Attchd","No_Fence",150000
9100,"North_Ames","Average","Average",1960,"Hip","Typical","Y",1144,1,0,3,1,6,1,"Attchd","No_Fence",120000
9736,"North_Ames","Above_Average","Above_Average",1957,"Gable","Typical","Y",1721,1,0,4,1,8,3,"Attchd","No_Fence",174850
9770,"North_Ames","Average","Average",1957,"Gable","Typical","Y",922,1,0,2,1,5,0,"Attchd","Good_Wood",116000
10152,"North_Ames","Average","Average",1956,"Hip","Typical","Y",1048,1,0,3,1,6,0,"Attchd","No_Fence",135000
12155,"North_Ames","Above_Average","Fair",1970,"Gable","Typical","Y",1657,2,0,3,1,7,1,"Attchd","No_Fence",163500
12198,"North_Ames","Average","Above_Average",1955,"Gable","Typical","Y",1411,1,0,3,1,7,1,"Attchd","No_Fence",130000
10050,"North_Ames","Average","Average",1955,"Hip","Typical","Y",1216,1,0,3,1,5,0,"Attchd","No_Fence",129500
11556,"North_Ames","Average","Excellent",1953,"Gable","Typical","Y",1154,1,1,3,1,6,0,"Detchd","No_Fence",142000
8078,"North_Ames","Average","Average",1958,"Hip","Typical","Y",1560,2,0,4,2,8,0,"Detchd","No_Fence",128600
10950,"North_Ames","Above_Average","Above_Average",1952,"Hip","Typical","Y",948,1,0,2,1,5,0,"Detchd","No_Fence",125000
7942,"North_Ames","Above_Average","Good",1953,"Hip","Typical","Y",1040,1,0,3,1,6,0,"Attchd","Minimum_Privacy",136000
8923,"North_Ames","Average","Good",1953,"Gable","Typical","Y",1008,1,0,2,1,6,0,"Attchd","No_Fence",134500
8540,"North_Ames","Average","Very_Good",1956,"Gable","Typical","Y",925,1,0,3,1,5,0,"Detchd","No_Fence",127000
7134,"North_Ames","Average","Average",1955,"Gable","Typical","Y",1360,1,0,3,1,6,1,"Detchd","Minimum_Privacy",130000
7150,"North_Ames","Below_Average","Below_Average",1955,"Gable","Typical","Y",1540,1,0,4,1,7,0,"Detchd","No_Fence",115000
8400,"North_Ames","Average","Average",1955,"Gable","Typical","Y",925,1,0,3,1,5,2,"Attchd","Good_Wood",116900
13300,"North_Ames","Average","Good",1956,"Hip","Typical","Y",928,1,0,2,1,4,0,"Attchd","No_Fence",132000
9532,"North_Ames","Below_Average","Above_Average",1953,"Gable","Typical","Y",1647,1,0,3,1,6,1,"Attchd","Good_Privacy",153000
15783,"Old_Town","Average","Average",1952,"Gable","Typical","Y",924,1,0,2,1,6,0,"Detchd","Minimum_Privacy",112500
14190,"Old_Town","Below_Average","Good",1890,"Gable","Typical","Y",1544,2,0,3,1,7,0,"No_Garage","No_Fence",138000
9600,"North_Ames","Average","Good",1949,"Gable","Typical","Y",893,1,0,2,1,4,0,"Detchd","No_Fence",135000
12099,"North_Ames","Average","Above_Average",1953,"Gable","Fair","Y",1728,1,0,3,1,7,1,"Attchd","Good_Wood",156000
21281,"North_Ames","Average","Below_Average",1935,"Gable","Fair","Y",3086,3,1,4,1,9,0,"BuiltIn","No_Fence",301600
10134,"Old_Town","Average","Above_Average",1940,"Gable","Typical","Y",1034,1,0,2,1,5,0,"Detchd","No_Fence",109000
5500,"Old_Town","Below_Average","Above_Average",1956,"Gable","Typical","Y",882,1,0,1,1,4,0,"No_Garage","Minimum_Privacy",103200
10284,"Old_Town","Below_Average","Good",1925,"Gable","Typical","Y",1281,2,0,1,1,6,0,"Detchd","No_Fence",128500
10800,"Old_Town","Below_Average","Above_Average",1927,"Gable","Typical","Y",968,2,0,4,1,5,0,"Detchd","No_Fence",64500
10800,"Old_Town","Average","Excellent",1895,"Gable","Typical","Y",1534,1,1,3,1,6,0,"No_Garage","No_Fence",148000
5400,"Old_Town","Average","Above_Average",1920,"Gable","Typical","Y",691,1,0,2,1,4,0,"Detchd","No_Fence",86000
10090,"North_Ames","Good","Average",1963,"Gable","Typical","Y",1651,2,0,4,1,6,2,"BuiltIn","Minimum_Privacy",172000
8700,"North_Ames","Average","Good",1961,"Gable","Typical","Y",888,1,0,3,1,5,0,"Attchd","No_Fence",120000
8300,"North_Ames","Above_Average","Above_Average",1968,"Gable","Typical","Y",952,1,0,3,1,5,0,"Attchd","No_Fence",128500
11606,"North_Ames","Average","Average",1969,"Gable","Typical","Y",2080,1,2,5,1,9,2,"Attchd","No_Fence",135000
8064,"North_Ames","Average","Good",1949,"Gable","Typical","Y",924,1,0,3,1,6,1,"Detchd","Minimum_Privacy",122900
11664,"North_Ames","Above_Average","Average",1948,"Gable","Fair","Y",1082,1,0,2,1,5,1,"Detchd","No_Fence",119200
10496,"North_Ames","Above_Average","Above_Average",1949,"Gable","Typical","Y",1846,2,0,3,1,7,1,"Attchd","Good_Wood",143000
7200,"North_Ames","Average","Good",1950,"Gable","Typical","Y",988,1,0,3,1,6,0,"Attchd","No_Fence",119000
7200,"North_Ames","Average","Fair",1950,"Gable","Typical","Y",1238,1,1,3,1,6,1,"Attchd","No_Fence",102000
7200,"North_Ames","Average","Very_Good",1950,"Gable","Typical","Y",864,1,0,3,1,5,0,"Detchd","No_Fence",129000
7000,"North_Ames","Average","Good",1960,"Gable","Typical","Y",1134,1,0,2,1,6,0,"Attchd","Minimum_Wood_Wire",135000
7500,"North_Ames","Average","Good",1959,"Hip","Typical","Y",1040,1,0,3,1,6,0,"Attchd","No_Fence",152000
7315,"North_Ames","Average","Above_Average",1958,"Hip","Typical","Y",1170,1,0,3,1,6,1,"Attchd","No_Fence",140000
7903,"North_Ames","Average","Average",1960,"Hip","Typical","Y",1242,1,1,3,1,6,0,"Attchd","No_Fence",152000
8000,"North_Ames","Average","Average",1960,"Hip","Typical","Y",1377,1,0,3,1,6,2,"Attchd","Minimum_Privacy",156500
8000,"North_Ames","Average","Below_Average",1961,"Gable","Typical","N",1800,2,0,6,2,10,0,"No_Garage","No_Fence",141000
7000,"North_Ames","Average","Above_Average",1961,"Gable","No_Basement","Y",925,1,0,3,1,7,0,"Attchd","No_Fence",99000
9760,"North_Ames","Above_Average","Very_Good",1964,"Hip","Typical","Y",1851,2,1,3,1,7,1,"Attchd","Minimum_Wood_Wire",187000
7590,"North_Ames","Average","Average",1962,"Gable","Typical","Y",1812,2,0,4,1,8,1,"Attchd","No_Fence",169500
6600,"North_Ames","Average","Average",1962,"Hip","Typical","Y",864,1,0,2,1,5,0,"Detchd","No_Fence",125500
6760,"North_Ames","Average","Average",1962,"Gable","Typical","Y",936,1,0,3,1,6,1,"Attchd","No_Fence",130000
6978,"Old_Town","Average","Good",1926,"Gable","Typical","Y",960,1,0,2,1,5,0,"Detchd","No_Fence",103000
9600,"Old_Town","Average","Good",1910,"Gable","Fair","Y",1432,2,0,2,1,7,0,"Detchd","Good_Privacy",132000
6000,"Old_Town","Above_Average","Above_Average",1927,"Gable","Typical","Y",1296,1,0,3,1,6,0,"Detchd","No_Fence",127500
4480,"Old_Town","Average","Average",1922,"Gable","Fair","N",1022,1,0,2,1,4,1,"Detchd","Minimum_Privacy",89500
7200,"Old_Town","Average","Average",1980,"Gable","Typical","Y",936,1,0,2,1,4,0,"Detchd","No_Fence",140000
3153,"Old_Town","Average","Above_Average",1920,"Gable","Typical","Y",967,1,0,2,1,5,1,"Detchd","No_Fence",99900
10800,"Old_Town","Below_Average","Good",1885,"Mansard","Typical","Y",1047,1,0,2,1,6,0,"Detchd","No_Fence",100000
7200,"Old_Town","Average","Very_Good",1940,"Gable","Typical","Y",1072,1,0,2,1,5,2,"Detchd","No_Fence",130000
9000,"Old_Town","Average","Very_Good",1900,"Gable","Fair","Y",1174,1,0,2,1,6,1,"Detchd","Minimum_Privacy",135000
6000,"Old_Town","Fair","Good",1948,"Gable","Typical","Y",1183,1,1,2,1,6,0,"Detchd","No_Fence",120000
5925,"Old_Town","Below_Average","Good",1937,"Hip","Typical","Y",1131,1,0,2,1,7,0,"Detchd","Minimum_Privacy",89471
5925,"Old_Town","Below_Average","Above_Average",1900,"Gable","Typical","N",1141,1,0,3,1,6,0,"Detchd","No_Fence",85000
6000,"Old_Town","Below_Average","Below_Average",1920,"Hip","Typical","Y",960,1,0,2,1,5,0,"Detchd","No_Fence",108500
9639,"Old_Town","Below_Average","Very_Good",1900,"Gable","Typical","Y",1798,2,1,4,1,7,0,"Detchd","Minimum_Privacy",137000
3880,"Old_Town","Average","Excellent",1945,"Gable","Typical","Y",866,1,0,2,1,4,0,"No_Garage","No_Fence",110500
8520,"Old_Town","Average","Above_Average",1923,"Gable","Typical","Y",968,1,0,2,1,5,0,"Detchd","No_Fence",100000
10337,"Old_Town","Very_Good","Excellent",1910,"Hip","Typical","N",1772,2,1,3,1,7,0,"Detchd","Minimum_Privacy",184900
9863,"Old_Town","Above_Average","Above_Average",1927,"Gambrel","Typical","Y",1642,1,1,4,1,9,1,"Detchd","No_Fence",145000
9600,"Old_Town","Average","Very_Good",1925,"Gambrel","Typical","Y",1472,1,0,3,1,6,0,"Detchd","Good_Wood",125000
4571,"Old_Town","Average","Good",1910,"Gable","Typical","Y",1232,1,0,3,1,6,0,"Detchd","No_Fence",114000
13600,"Old_Town","Average","Average",1900,"Gable","Typical","N",2337,2,0,5,2,10,0,"Detchd","No_Fence",90000
8398,"Old_Town","Above_Average","Very_Good",1910,"Gable","Good","Y",1650,2,0,3,1,6,0,"Detchd","No_Fence",144100
9900,"Old_Town","Above_Average","Below_Average",1880,"Gable","Typical","Y",2210,2,0,5,1,8,0,"Detchd","No_Fence",117500
3600,"Old_Town","Average","Good",1930,"Gambrel","Fair","Y",1358,1,1,3,1,6,1,"Detchd","Minimum_Privacy",124500
13500,"Old_Town","Good","Very_Good",1879,"Gable","Typical","Y",2454,2,0,3,1,8,1,"Attchd","Minimum_Privacy",185000
7200,"Old_Town","Above_Average","Above_Average",1910,"Hip","Fair","N",2291,2,0,4,2,9,1,"Detchd","No_Fence",133900
5400,"Old_Town","Above_Average","Good",1926,"Gable","Typical","Y",1616,2,0,3,1,5,0,"Detchd","No_Fence",152000
8100,"Old_Town","Average","Above_Average",1948,"Gable","Typical","Y",1559,1,0,2,1,5,0,"Detchd","Good_Wood",153500
10800,"Old_Town","Good","Very_Good",1890,"Gable","Typical","Y",2554,1,1,3,1,8,0,"Detchd","No_Fence",159500
9439,"Old_Town","Average","Average",1930,"Gable","Typical","Y",1248,1,0,2,1,6,0,"Detchd","No_Fence",87000
8626,"Old_Town","Below_Average","Above_Average",1956,"Gable","No_Basement","Y",968,1,0,2,1,5,0,"Attchd","No_Fence",104500
11800,"Old_Town","Below_Average","Good",1949,"Gable","No_Basement","Y",1382,2,0,1,1,6,1,"Attchd","No_Fence",110000
6854,"Brookside","Average","Good",1925,"Gable","Typical","N",1060,1,0,1,1,6,1,"Detchd","No_Fence",136500
8674,"Brookside","Average","Above_Average",1950,"Gable","Typical","Y",1435,1,0,3,1,6,0,"Detchd","No_Fence",128250
8731,"Brookside","Average","Average",1920,"Gable","Typical","Y",1167,1,0,3,1,6,1,"Detchd","No_Fence",144000
8737,"Brookside","Above_Average","Good",1923,"Gable","Typical","Y",1635,1,1,3,1,6,1,"Detchd","No_Fence",210000
6125,"Brookside","Average","Good",1939,"Gable","Typical","Y",1274,2,0,3,1,6,0,"Detchd","No_Fence",135000
6000,"Brookside","Above_Average","Above_Average",1939,"Gable","Typical","Y",1232,1,1,3,1,6,2,"Attchd","Good_Wood",128000
6000,"Brookside","Above_Average","Above_Average",1941,"Gable","Good","Y",1218,1,0,3,1,6,1,"Detchd","No_Fence",131000
6120,"Brookside","Average","Good",1939,"Gable","Typical","Y",884,1,0,2,1,5,0,"Detchd","Minimum_Privacy",113000
6240,"Brookside","Above_Average","Average",1938,"Gable","Typical","Y",1409,1,1,3,1,6,1,"Detchd","No_Fence",126000
6240,"Brookside","Average","Very_Good",1939,"Gable","Typical","Y",1322,1,0,4,1,7,0,"Detchd","Minimum_Privacy",132000
6240,"Brookside","Average","Good",1930,"Gable","Typical","Y",1426,1,0,3,1,6,1,"Detchd","Good_Privacy",131750
6120,"Brookside","Average","Above_Average",1926,"Gable","Typical","Y",1281,1,0,2,1,6,0,"Detchd","No_Fence",132500
6120,"Brookside","Average","Very_Good",1920,"Gable","Typical","Y",1513,1,1,4,1,8,0,"Detchd","No_Fence",137500
6120,"Brookside","Good","Very_Good",1929,"Gable","Typical","Y",854,1,0,2,1,5,0,"Detchd","Good_Privacy",132000
6240,"Brookside","Above_Average","Above_Average",1931,"Gable","Fair","Y",1367,1,0,3,1,6,1,"Detchd","No_Fence",127500
6180,"Brookside","Above_Average","Average",1926,"Gable","Typical","N",986,1,0,2,1,5,1,"Detchd","No_Fence",102000
7755,"Old_Town","Above_Average","Very_Good",1918,"Gable","Typical","Y",2264,2,1,4,1,8,0,"Detchd","Minimum_Privacy",200000
13515,"Brookside","Above_Average","Above_Average",1919,"Gambrel","Typical","Y",1824,1,0,3,1,8,1,"Detchd","Good_Privacy",180500
8850,"Brookside","Above_Average","Good",1920,"Gable","Typical","Y",1376,1,0,3,1,7,0,"Detchd","No_Fence",165000
8550,"Brookside","Average","Average",1926,"Gable","Typical","Y",1316,1,0,4,1,7,0,"Detchd","No_Fence",90000
8730,"Brookside","Above_Average","Good",1915,"Gable","Typical","Y",1396,1,0,3,1,7,0,"Detchd","No_Fence",153575
5700,"Old_Town","Good","Above_Average",1929,"Gable","Typical","N",1344,1,1,3,1,6,1,"Attchd","Good_Privacy",140000
8520,"Old_Town","Above_Average","Good",1916,"Gable","Typical","N",2526,2,0,5,1,10,1,"Detchd","Good_Wood",136000
5680,"Old_Town","Average","Below_Average",1901,"Gable","Typical","N",1173,2,0,3,1,7,0,"Detchd","Minimum_Privacy",113000
5680,"Old_Town","Average","Fair",1901,"Gable","Typical","N",1214,1,0,2,1,6,0,"Detchd","Minimum_Privacy",117000
7758,"Iowa_DOT_and_Rail_Road","Good","Below_Average",1931,"Gable","Typical","Y",1818,1,1,4,1,7,2,"Detchd","No_Fence",169500
7449,"Iowa_DOT_and_Rail_Road","Good","Good",1930,"Gable","Typical","Y",1108,1,0,3,1,6,1,"Attchd","Good_Privacy",139400
13200,"Iowa_DOT_and_Rail_Road","Above_Average","Above_Average",1963,"Gable","Typical","Y",2294,3,0,5,1,9,1,"Attchd","No_Fence",202500
6882,"Iowa_DOT_and_Rail_Road","Above_Average","Good",1914,"Gable","Typical","Y",1355,1,1,3,1,7,0,"No_Garage","No_Fence",127000
9000,"Iowa_DOT_and_Rail_Road","Above_Average","Above_Average",1937,"Gable","Typical","Y",1375,1,1,3,1,6,1,"Detchd","No_Fence",141000
9780,"Iowa_DOT_and_Rail_Road","Good","Excellent",1950,"Gable","Typical","Y",1952,1,1,4,1,8,2,"Detchd","No_Fence",212300
10320,"Iowa_DOT_and_Rail_Road","Above_Average","Average",1915,"Gable","Fair","Y",2180,1,1,3,1,7,1,"Detchd","No_Fence",161000
4330,"Iowa_DOT_and_Rail_Road","Below_Average","Above_Average",1958,"Gable","Typical","Y",1315,2,0,3,1,5,0,"Detchd","No_Fence",99500
7200,"Iowa_DOT_and_Rail_Road","Average","Good",1920,"Gable","Fair","N",1111,1,0,3,1,6,0,"Detchd","No_Fence",101000
4800,"Iowa_DOT_and_Rail_Road","Below_Average","Good",1916,"Gable","Typical","Y",1196,1,0,2,1,5,0,"Detchd","No_Fence",109900
12358,"Old_Town","Average","Above_Average",1941,"Gable","Typical","Y",1382,1,1,2,1,7,0,"Detchd","No_Fence",128500
10120,"Old_Town","Good","Below_Average",1910,"Hip","Typical","N",1889,1,1,4,2,9,1,"Detchd","Minimum_Privacy",122000
4388,"Old_Town","Average","Good",1930,"Gable","Typical","Y",840,1,0,3,1,5,1,"No_Garage","No_Fence",87000
10320,"Iowa_DOT_and_Rail_Road","Below_Average","Very_Poor",1910,"Gable","Fair","Y",1484,2,0,3,1,6,0,"Detchd","No_Fence",50000
12888,"Sawyer","Good","Very_Good",1937,"Gable","Typical","Y",2267,1,1,3,1,7,2,"Attchd","No_Fence",219000
18030,"Clear_Creek","Average","Above_Average",1946,"Gable","Typical","Y",3086,3,0,3,1,12,1,"No_Garage","Minimum_Privacy",200500
8160,"Edwards","Average","Above_Average",1940,"Gable","Typical","N",1134,1,1,3,1,7,0,"Detchd","No_Fence",126000
4484,"South_and_West_of_Iowa_State_University","Average","Above_Average",1942,"Gable","Typical","N",1282,1,0,2,1,4,0,"Detchd","Minimum_Privacy",108500
11235,"Sawyer","Average","Average",1963,"Gable","Typical","Y",999,1,0,3,1,6,0,"Detchd","Minimum_Privacy",130000
11235,"Sawyer","Average","Average",1964,"Gable","Typical","Y",1452,1,0,2,1,6,1,"Detchd","No_Fence",158450
14299,"Sawyer","Below_Average","Fair",1964,"Gable","Typical","Y",1005,1,0,3,1,5,0,"Detchd","Minimum_Privacy",115400
7943,"Sawyer","Below_Average","Average",1961,"Gable","Typical","Y",1029,1,0,3,1,5,0,"Attchd","No_Fence",118500
14149,"Sawyer","Average","Very_Good",1964,"Hip","Typical","Y",1020,2,0,3,1,5,1,"Detchd","No_Fence",165000
11677,"Sawyer","Average","Below_Average",1966,"Gable","Typical","Y",1040,1,0,3,1,6,0,"Attchd","Minimum_Privacy",123000
8400,"Sawyer","Above_Average","Average",1966,"Gable","Typical","Y",913,1,0,3,1,6,0,"Detchd","No_Fence",129000
7094,"Sawyer","Average","Average",1966,"Gable","Typical","Y",894,1,0,3,1,5,0,"Detchd","Minimum_Privacy",125000
8978,"Sawyer","Average","Average",1968,"Gable","Typical","Y",948,1,0,3,1,6,0,"Attchd","No_Fence",108000
8425,"Sawyer","Average","Above_Average",1971,"Gable","Typical","Y",868,1,0,2,1,6,0,"Detchd","Good_Privacy",119900
8665,"Sawyer","Average","Average",1968,"Gable","Typical","Y",897,1,0,3,1,5,0,"Attchd","No_Fence",115000
8398,"Sawyer","Average","Average",1967,"Gable","Typical","Y",943,1,0,2,1,5,0,"Detchd","No_Fence",134500
7742,"Sawyer","Average","Good",1966,"Gable","Typical","Y",955,1,0,3,1,6,0,"Attchd","Minimum_Privacy",127000
8724,"Sawyer","Average","Average",1968,"Gable","Typical","Y",894,1,0,3,1,5,1,"Attchd","No_Fence",129000
8197,"Sawyer","Above_Average","Average",1977,"Gable","Typical","Y",1285,1,1,3,1,7,1,"Attchd","Minimum_Privacy",143500
8169,"Sawyer","Average","Good",1966,"Gable","Typical","Y",912,1,0,3,1,6,0,"Detchd","Minimum_Privacy",129000
14175,"Sawyer","Average","Average",1956,"Hip","Typical","Y",1375,1,0,3,1,6,1,"Attchd","No_Fence",187000
16779,"Sawyer","Average","Below_Average",1920,"Gable","Typical","Y",2654,3,0,4,1,11,1,"Attchd","No_Fence",158000
25339,"Sawyer","Average","Good",1918,"Gable","Typical","Y",1416,2,0,3,1,7,0,"Attchd","No_Fence",112000
6960,"Sawyer","Good","Very_Good",1940,"Gable","Typical","Y",1302,1,1,2,1,6,2,"Attchd","Minimum_Privacy",165250
11375,"Sawyer","Above_Average","Average",1954,"Gable","Typical","Y",1299,1,0,3,1,6,1,"Attchd","No_Fence",150000
13770,"Sawyer","Average","Above_Average",1958,"Gable","Typical","Y",1176,1,0,3,1,6,2,"Attchd","No_Fence",137000
9000,"Sawyer","Below_Average","Good",1945,"Gable","No_Basement","N",998,1,0,3,1,5,0,"More_Than_Two_Types","No_Fence",89500
115149,"Clear_Creek","Good","Average",1971,"Gable","Typical","Y",1824,2,0,2,1,5,2,"Attchd","No_Fence",302000
11075,"Clear_Creek","Above_Average","Average",1984,"Hip","Typical","Y",1522,2,0,3,1,7,1,"Attchd","Good_Privacy",182000
10029,"Clear_Creek","Above_Average","Average",1988,"Gable","Typical","Y",2060,2,1,4,1,8,1,"Attchd","No_Fence",211000
17541,"Edwards","Average","Good",1948,"Hip","Good","Y",1325,2,0,3,1,6,1,"Detchd","No_Fence",216000
